id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
13812981,JJ226675,2025-04-21 19:46:00,039XX W 63RD ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",SIDEWALK,True,False,823,8,23,65,08B,1151287.0,1862539.0,2025,2025-04-29T15:46:54.000,41.778686977,-87.720922418,"
,  
(41.778686977, -87.720922418)"
13813177,JJ227006,2025-04-21 19:45:00,047XX W FOSTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1712,17,39,14,14,1143894.0,1934160.0,2025,2025-04-29T15:46:54.000,41.975365118,-87.746230018,"
,  
(41.975365118, -87.746230018)"
13812774,JJ226667,2025-04-21 19:40:00,026XX N MAGNOLIA AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1932,19,32,7,06,1167524.0,1917602.0,2025,2025-04-29T15:46:54.000,41.929452005,-87.65981279,"
,  
(41.929452005, -87.65981279)"
13812872,JJ226671,2025-04-21 19:37:00,004XX S PLYMOUTH CT,1330,CRIMINAL TRESPASS,TO LAND,LIBRARY,False,False,113,1,4,32,26,1176141.0,1898406.0,2025,2025-04-29T15:46:54.000,41.876587174,-87.628727499,"
,  
(41.876587174, -87.628727499)"
13812732,JJ226676,2025-04-21 19:35:00,013XX N SEDGWICK ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1821,18,27,8,14,1173416.0,1908947.0,2025,2025-04-29T15:46:54.000,41.905573245,-87.638419281,"
,  
(41.905573245, -87.638419281)"
13812715,JJ226662,2025-04-21 19:34:00,008XX W JACKSON BLVD,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,1232,12,34,28,08A,1170966.0,1898857.0,2025,2025-04-29T15:46:54.000,41.877939757,-87.647715056,"
,  
(41.877939757, -87.647715056)"
13812871,JJ226668,2025-04-21 19:32:00,005XX E 89TH PL,0554,ASSAULT,"AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY",APARTMENT,True,False,633,6,8,44,08A,1181316.0,1845753.0,2025,2025-04-29T15:46:54.000,41.731984801,-87.611350746,"
,  
(41.731984801, -87.611350746)"
13812939,JJ226682,2025-04-21 19:32:00,048XX S ELIZABETH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,933,9,20,61,08B,1168809.0,1872642.0,2025,2025-04-29T15:46:54.000,41.806050397,-87.656393648,"
,  
(41.806050397, -87.656393648)"
13813051,JJ226865,2025-04-21 19:30:00,005XX N STATE ST,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1834,18,42,8,06,1176282.0,1903709.0,2025,2025-04-29T15:46:54.000,41.891135724,-87.628049777,"
,  
(41.891135724, -87.628049777)"
13815364,JJ228588,2025-04-21 19:30:00,004XX E LOWER WACKER DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,114,1,42,32,07,1179263.0,1902486.0,2025,2025-04-29T15:46:54.000,41.887711996,-87.617139647,"
,  
(41.887711996, -87.617139647)"
13812880,JJ226695,2025-04-21 19:28:00,049XX S GREENWOOD AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,222,2,4,39,04B,1184406.0,1872577.0,2025,2025-04-29T15:46:54.000,41.805520687,-87.599192161,"
,  
(41.805520687, -87.599192161)"
13812883,JJ226664,2025-04-21 19:26:00,057XX S STATE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,232,2,20,40,15,1177250.0,1867135.0,2025,2025-04-29T15:46:54.000,41.790752055,-87.625601621,"
,  
(41.790752055, -87.625601621)"
13813005,JJ226678,2025-04-21 19:22:00,020XX N AUSTIN AVE,0610,BURGLARY,FORCIBLE ENTRY,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2515,25,29,19,05,1136075.0,1912924.0,2025,2025-04-29T15:46:54.000,41.917234781,-87.775491899,"
,  
(41.917234781, -87.775491899)"
13812895,JJ226652,2025-04-21 19:20:00,014XX S BLUE ISLAND AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA BUS,False,False,1233,12,28,28,08B,1168546.0,1893402.0,2025,2025-04-29T15:46:54.000,41.863023512,-87.656758526,"
,  
(41.863023512, -87.656758526)"
13812865,JJ226702,2025-04-21 19:20:00,043XX W CRYSTAL ST,0850,THEFT,ATTEMPT THEFT,RESIDENCE - YARD (FRONT / BACK),True,False,2534,25,37,23,06,1147199.0,1907972.0,2025,2025-04-29T15:46:54.000,41.903440165,-87.734748707,"
,  
(41.903440165, -87.734748707)"
13812741,JJ226653,2025-04-21 19:15:00,035XX W 80TH ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,834,8,18,70,08A,1154200.0,1851322.0,2025,2025-04-29T15:46:54.000,41.747848318,-87.710540769,"
,  
(41.747848318, -87.710540769)"
13813448,JJ227208,2025-04-21 19:15:00,081XX S DREXEL AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,631,6,8,44,05,1183652.0,1851139.0,2025,2025-04-29T15:46:54.000,41.746710486,-87.602625573,"
,  
(41.746710486, -87.602625573)"
13813150,JJ226965,2025-04-21 19:12:00,014XX W 87TH ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,2222,22,21,71,06,1168370.0,1847058.0,2025,2025-04-29T15:46:54.000,41.73585412,-87.658739723,"
,  
(41.73585412, -87.658739723)"
13813156,JJ226974,2025-04-21 19:00:00,057XX S PRAIRIE AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,232,2,20,40,07,1179019.0,1867050.0,2025,2025-04-29T15:46:54.000,41.790478663,-87.619117764,"
,  
(41.790478663, -87.619117764)"
13813492,JJ227517,2025-04-21 19:00:00,016XX E 68TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,332,3,5,43,14,1188587.0,1860222.0,2025,2025-04-29T15:46:54.000,41.771518622,-87.584252949,"
,  
(41.771518622, -87.584252949)"
13812716,JJ226687,2025-04-21 19:00:00,061XX N BROADWAY,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,ATHLETIC CLUB,False,False,2433,24,48,77,11,1167199.0,1940579.0,2025,2025-04-29T15:46:54.000,41.992508755,-87.66034393,"
,  
(41.992508755, -87.66034393)"
13812835,JJ226622,2025-04-21 18:54:00,008XX N FRANKLIN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1823,18,27,8,15,1174159.0,1906473.0,2025,2025-04-29T15:46:54.000,41.898767912,-87.635763913,"
,  
(41.898767912, -87.635763913)"
13816927,JJ231070,2025-04-21 18:50:00,033XX S STATE ST,0810,THEFT,OVER $500,COLLEGE / UNIVERSITY - GROUNDS,False,False,211,2,3,35,06,1176887.0,1882792.0,2025,2025-04-29T15:46:54.000,41.833724452,-87.626460415,"
,  
(41.833724452, -87.626460415)"
13812739,JJ226649,2025-04-21 18:47:00,0000X W RANDOLPH ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,True,True,111,1,34,32,26,1176102.0,1901284.0,2025,2025-04-29T15:46:54.000,41.884485451,-87.628783943,"
,  
(41.884485451, -87.628783943)"
13812902,JJ226632,2025-04-21 18:46:00,001XX S ABERDEEN ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE - GARAGE,False,False,1232,12,34,28,26,1169074.0,1899545.0,2025,2025-04-29T15:46:54.000,41.879868944,-87.654642002,"
,  
(41.879868944, -87.654642002)"
13813833,JJ227402,2025-04-21 18:43:00,049XX S KEDZIE AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,821,8,14,63,06,1155878.0,1871677.0,2025,2025-04-29T15:46:54.000,41.803671998,-87.703846021,"
,  
(41.803671998, -87.703846021)"
13813861,JJ227461,2025-04-21 18:43:00,049XX S KEDZIE AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,821,8,14,63,06,1155878.0,1871677.0,2025,2025-04-29T15:46:54.000,41.803671998,-87.703846021,"
,  
(41.803671998, -87.703846021)"
13813026,JJ226737,2025-04-21 18:42:00,013XX S CANAL ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GROCERY FOOD STORE,False,False,124,1,28,28,11,1173336.0,1893976.0,2025,2025-04-29T15:46:54.000,41.864493678,-87.639158,"
,  
(41.864493678, -87.639158)"
13812747,JJ226582,2025-04-21 18:41:00,062XX S INDIANA AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,False,False,311,3,20,40,26,1178643.0,1863615.0,2025,2025-04-29T15:46:54.000,41.781061248,-87.620600856,"
,  
(41.781061248, -87.620600856)"
13812892,JJ226615,2025-04-21 18:40:00,078XX S PAULINA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,611,6,17,71,08B,1166373.0,1852725.0,2025,2025-04-29T15:46:54.000,41.751447908,-87.665894977,"
,  
(41.751447908, -87.665894977)"
13812713,JJ226636,2025-04-21 18:38:00,034XX W OGDEN AVE,1811,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,STREET,True,False,1024,10,24,29,18,1153885.0,1890732.0,2025,2025-04-29T15:46:54.000,41.856001173,-87.710648866,"
,  
(41.856001173, -87.710648866)"
13812866,JJ226601,2025-04-21 18:35:00,108XX S BURLEY AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,432,4,10,52,04B,1199541.0,1833784.0,2025,2025-04-29T15:46:54.000,41.69870195,-87.544987871,"
,  
(41.69870195, -87.544987871)"
13812681,JJ226576,2025-04-21 18:35:00,005XX N LAVERGNE AVE,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,SIDEWALK,False,False,1532,15,37,25,18,1142936.0,1903089.0,2025,2025-04-29T15:46:54.000,41.890121208,-87.750529663,"
,  
(41.890121208, -87.750529663)"
13812860,JJ226628,2025-04-21 18:31:00,080XX S YALE AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",SIDEWALK,True,False,623,6,17,44,08B,1176015.0,1851597.0,2025,2025-04-29T15:46:54.000,41.748141853,-87.630595552,"
,  
(41.748141853, -87.630595552)"
13812647,JJ226627,2025-04-21 18:30:00,030XX S HALSTED ST,0810,THEFT,OVER $500,SIDEWALK,False,False,914,9,11,60,06,1171463.0,1884712.0,2025,2025-04-29T15:46:54.000,41.839113859,-87.646305794,"
,  
(41.839113859, -87.646305794)"
13814977,JJ228603,2025-04-21 18:30:00,011XX W MADISON ST,0810,THEFT,OVER $500,RESIDENCE - GARAGE,False,False,1232,12,34,28,06,1168956.0,1900195.0,2025,2025-04-29T15:46:54.000,41.881655151,-87.655056417,"
,  
(41.881655151, -87.655056417)"
13813603,JJ227619,2025-04-21 18:30:00,022XX W MONROE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1223,12,27,28,07,1161646.0,1899507.0,2025,2025-04-29T15:46:54.000,41.879922619,-87.681917647,"
,  
(41.879922619, -87.681917647)"
13813215,JJ227099,2025-04-21 18:30:00,029XX W FARWELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,2411,24,50,2,14,1155596.0,1945294.0,2025,2025-04-29T15:46:54.000,42.005689195,-87.702896019,"
,  
(42.005689195, -87.702896019)"
13812925,JJ226741,2025-04-21 18:30:00,021XX N LONG AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,2515,25,36,19,08B,1140035.0,1913783.0,2025,2025-04-29T15:46:54.000,41.919520368,-87.760921537,"
,  
(41.919520368, -87.760921537)"
13812723,JJ226597,2025-04-21 18:30:00,004XX S WESTERN AVE,0460,BATTERY,SIMPLE,CTA STATION,False,False,1135,11,28,28,08B,1160478.0,1897788.0,2025,2025-04-29T15:46:54.000,41.875229772,-87.686253982,"
,  
(41.875229772, -87.686253982)"
13813404,JJ227369,2025-04-21 18:30:00,132XX S LANGLEY AVE,033A,ROBBERY,ATTEMPT ARMED - HANDGUN,STREET,False,False,533,5,10,54,03,1183252.0,1817797.0,2025,2025-04-29T15:46:54.000,41.65522504,-87.605124279,"
,  
(41.65522504, -87.605124279)"
13813139,JJ226944,2025-04-21 18:30:00,028XX N MOBILE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2511,25,30,19,07,1133919.0,1918249.0,2025,2025-04-29T15:46:54.000,41.931885418,-87.783287708,"
,  
(41.931885418, -87.783287708)"
13813258,JJ227136,2025-04-21 18:30:00,011XX S WOOD ST,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,False,False,1231,12,27,28,04A,1164555.0,1894932.0,2025,2025-04-29T15:46:54.000,41.867307342,-87.671365749,"
,  
(41.867307342, -87.671365749)"
13813379,JJ226617,2025-04-21 18:30:00,118XX S WESTERN AVE,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,2212,22,19,75,06,1162526.0,1826017.0,2025,2025-04-29T15:46:54.000,41.678237739,-87.68073427,"
,  
(41.678237739, -87.68073427)"
13813015,JJ226828,2025-04-21 18:20:00,004XX W 87TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2223,22,21,49,08B,1175029.0,1847130.0,2025,2025-04-29T15:46:54.000,41.735905878,-87.634341522,"
,  
(41.735905878, -87.634341522)"
13812905,JJ226578,2025-04-21 18:20:00,007XX E SOLIDARITY DR,1811,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,STREET,False,False,132,1,4,33,18,1180822.0,1894748.0,2025,2025-04-29T15:46:54.000,41.866442697,-87.611653525,"
,  
(41.866442697, -87.611653525)"
13812642,JJ226559,2025-04-21 18:15:00,034XX N LAKE SHORE DR,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,False,False,1925,19,46,6,04A,1172295.0,1923771.0,2025,2025-04-29T15:46:54.000,41.946275797,-87.642098091,"
,  
(41.946275797, -87.642098091)"
13812692,JJ226584,2025-04-21 18:15:00,033XX W 16TH ST,0554,ASSAULT,"AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY",CONVENIENCE STORE,True,False,1021,10,24,29,08A,1154149.0,1891840.0,2025,2025-04-29T15:46:54.000,41.859036393,-87.709650307,"
,  
(41.859036393, -87.709650307)"
13813048,JJ226594,2025-04-21 18:15:00,132XX S GREENWOOD AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,APARTMENT,False,False,533,5,10,54,03,1186054.0,1817663.0,2025,2025-04-29T15:46:54.000,41.654791911,-87.59487592,"
,  
(41.654791911, -87.59487592)"
13813851,JJ227030,2025-04-21 18:15:00,041XX W CRYSTAL ST,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,2534,25,37,23,06,1148633.0,1908016.0,2025,2025-04-29T15:46:54.000,41.903533327,-87.729480127,"
,  
(41.903533327, -87.729480127)"
13817839,JJ231924,2025-04-21 18:15:00,003XX S WELLS ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,122,1,34,32,06,1174780.0,1898767.0,2025,2025-04-29T15:46:54.000,41.877608332,-87.633713798,"
,  
(41.877608332, -87.633713798)"
13814637,JJ226618,2025-04-21 18:14:00,052XX W OHIO ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1523,15,37,25,08B,1141364.0,1903468.0,2025,2025-04-29T15:46:54.000,41.891190384,-87.756293479,"
,  
(41.891190384, -87.756293479)"
13813830,JJ227290,2025-04-21 18:12:00,011XX S CANAL ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,124,1,28,28,06,1173303.0,1895451.0,2025,2025-04-29T15:46:54.000,41.868541914,-87.639235361,"
,  
(41.868541914, -87.639235361)"
13812701,JJ226554,2025-04-21 18:11:00,001XX W DIVISION ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,1821,18,2,8,06,1175101.0,1908347.0,2025,2025-04-29T15:46:54.000,41.903889192,-87.632247779,"
,  
(41.903889192, -87.632247779)"
13813438,JJ226537,2025-04-21 18:03:00,052XX N LINCOLN AVE,0560,ASSAULT,SIMPLE,GROCERY FOOD STORE,False,False,2011,20,40,4,08A,1158514.0,1934867.0,2025,2025-04-29T15:46:54.000,41.977017622,-87.692447486,"
,  
(41.977017622, -87.692447486)"
13815010,JJ229235,2025-04-21 18:00:00,061XX N LINCOLN AVE,0810,THEFT,OVER $500,DEPARTMENT STORE,False,False,1711,17,50,13,06,1152804.0,1941021.0,2025,2025-04-29T15:46:54.000,41.994019837,-87.713281946,"
,  
(41.994019837, -87.713281946)"
13814921,JJ228143,2025-04-21 18:00:00,027XX W BELDEN AVE,0810,THEFT,OVER $500,STREET,False,False,1431,14,1,22,06,1157629.0,1915161.0,2025,2025-04-29T15:46:54.000,41.922961256,-87.696240713,"
,  
(41.922961256, -87.696240713)"
13813617,JJ227730,2025-04-21 18:00:00,017XX W 21ST PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,False,False,1234,12,25,31,05,1165094.0,1889788.0,2025,2025-04-29T15:46:54.000,41.853180317,-87.66953301,"
,  
(41.853180317, -87.66953301)"
13813244,JJ227186,2025-04-21 18:00:00,045XX S CALUMET AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,215,2,3,38,06,1179195.0,1874960.0,2025,2025-04-29T15:46:54.000,41.812180397,-87.618231125,"
,  
(41.812180397, -87.618231125)"
13813206,JJ227074,2025-04-21 18:00:00,047XX S LAWLER AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,DRIVEWAY - RESIDENTIAL,False,False,814,8,22,56,06,1143495.0,1872637.0,2025,2025-04-29T15:46:54.000,41.806546281,-87.749237386,"
,  
(41.806546281, -87.749237386)"
13813317,JJ227254,2025-04-21 18:00:00,019XX W DICKENS AVE,0810,THEFT,OVER $500,STREET,False,False,1432,14,32,22,06,1163236.0,1913982.0,2025,2025-04-29T15:46:54.000,41.919609845,-87.675671933,"
,  
(41.919609845, -87.675671933)"
13814116,JJ228073,2025-04-21 18:00:00,004XX S DEARBORN ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,113,1,34,32,08B,1175997.0,1898402.0,2025,2025-04-29T15:46:54.000,41.876579441,-87.629256335,"
,  
(41.876579441, -87.629256335)"
13812978,JJ226586,2025-04-21 18:00:00,110XX S STATE ST,0820,THEFT,$500 AND UNDER,STREET,False,False,513,5,9,49,06,1178219.0,1831614.0,2025,2025-04-29T15:46:54.000,41.693256208,-87.623123486,"
,  
(41.693256208, -87.623123486)"
13813246,JJ227184,2025-04-21 17:57:00,006XX W JACKSON BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,COMMERCIAL / BUSINESS OFFICE,False,False,121,1,34,28,08A,1172276.0,1898889.0,2025,2025-04-29T15:46:54.000,41.87799875,-87.642904147,"
,  
(41.87799875, -87.642904147)"
13812674,JJ226531,2025-04-21 17:56:00,053XX W PATTERSON AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE - YARD (FRONT / BACK),False,False,1634,16,30,15,26,1140042.0,1923750.0,2025,2025-04-29T15:46:54.000,41.946870715,-87.760651205,"
,  
(41.946870715, -87.760651205)"
13812666,JJ226520,2025-04-21 17:54:00,066XX S CARPENTER ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,True,724,7,16,68,04A,1170454.0,1860871.0,2025,2025-04-29T15:46:54.000,41.77371372,-87.650703184,"
,  
(41.77371372, -87.650703184)"
13812737,JJ226570,2025-04-21 17:54:00,067XX S LOWE AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,False,723,7,6,68,26,1173301.0,1860261.0,2025,2025-04-29T15:46:54.000,41.771977324,-87.640284736,"
,  
(41.771977324, -87.640284736)"
13812634,JJ226527,2025-04-21 17:53:00,044XX N BROADWAY,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,1913,19,46,3,06,1168469.0,1929861.0,2025,2025-04-29T15:46:54.000,41.963070794,-87.655984213,"
,  
(41.963070794, -87.655984213)"
13812590,JJ226529,2025-04-21 17:50:00,045XX W JACKSON BLVD,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,ALLEY,True,False,1131,11,28,26,18,1146191.0,1898303.0,2025,2025-04-29T15:46:54.000,41.876926579,-87.738697478,"
,  
(41.876926579, -87.738697478)"
13812752,JJ226643,2025-04-21 17:48:00,016XX W SCHOOL ST,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,False,False,1922,19,32,6,26,1164985.0,1921979.0,2025,2025-04-29T15:46:54.000,41.941517082,-87.669018213,"
,  
(41.941517082, -87.669018213)"
13812727,JJ226530,2025-04-21 17:45:00,079XX S ST LAWRENCE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,624,6,6,44,14,1181612.0,1852469.0,2025,2025-04-29T15:46:54.000,41.750407448,-87.610059602,"
,  
(41.750407448, -87.610059602)"
13812696,JJ226512,2025-04-21 17:44:00,024XX N SACRAMENTO AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1414,14,35,22,06,1155961.0,1916199.0,2025,2025-04-29T15:46:54.000,41.925843451,-87.702341464,"
,  
(41.925843451, -87.702341464)"
13812924,JJ226588,2025-04-21 17:43:00,063XX S RACINE AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA TRAIN,False,False,724,7,16,67,14,1169407.0,1862778.0,2025,2025-04-29T15:46:54.000,41.778969503,-87.654486077,"
,  
(41.778969503, -87.654486077)"
13813034,JJ226732,2025-04-21 17:37:00,080XX S SACRAMENTO AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,APARTMENT,False,True,835,8,18,70,26,1157775.0,1851203.0,2025,2025-04-29T15:46:54.000,41.747450008,-87.697443947,"
,  
(41.747450008, -87.697443947)"
13812639,JJ226549,2025-04-21 17:35:00,046XX N DAMEN AVE,0560,ASSAULT,SIMPLE,STREET,False,False,1912,19,47,4,08A,1162179.0,1930633.0,2025,2025-04-29T15:46:54.000,41.965323312,-87.679088563,"
,  
(41.965323312, -87.679088563)"
13812648,JJ226484,2025-04-21 17:34:00,047XX S WESTERN AVE,0460,BATTERY,SIMPLE,CTA BUS,False,False,922,9,15,58,08B,1161162.0,1873367.0,2025,2025-04-29T15:46:54.000,41.808201741,-87.684420054,"
,  
(41.808201741, -87.684420054)"
13812698,JJ226522,2025-04-21 17:30:00,030XX S KENNETH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1031,10,22,30,08B,1147212.0,1884065.0,2025,2025-04-29T15:46:54.000,41.837836229,-87.735312748,"
,  
(41.837836229, -87.735312748)"
13815015,JJ229197,2025-04-21 17:30:00,021XX S MARSHALL BLVD,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,1023,10,25,30,06,1157029.0,1889747.0,2025,2025-04-29T15:46:54.000,41.853235078,-87.699135467,"
,  
(41.853235078, -87.699135467)"
13813146,JJ226952,2025-04-21 17:30:00,057XX S CLAREMONT AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,824,8,15,63,07,1161734.0,1866550.0,2025,2025-04-29T15:46:54.000,41.789483154,-87.682511395,"
,  
(41.789483154, -87.682511395)"
13812693,JJ226500,2025-04-21 17:30:00,015XX S CHRISTIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1021,10,24,29,08B,1154284.0,1892243.0,2025,2025-04-29T15:46:54.000,41.860139578,-87.709144009,"
,  
(41.860139578, -87.709144009)"
13812733,JJ226515,2025-04-21 17:30:00,048XX W DEMING PL,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,True,2521,25,31,19,14,1143606.0,1916528.0,2025,2025-04-29T15:46:54.000,41.92698677,-87.74773214,"
,  
(41.92698677, -87.74773214)"
13812551,JJ226523,2025-04-21 17:30:00,067XX N SHERIDAN RD,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,False,False,2432,24,49,1,06,1167032.0,1944822.0,2025,2025-04-29T15:46:54.000,42.00415523,-87.660835633,"
,  
(42.00415523, -87.660835633)"
13814259,JJ228274,2025-04-21 17:27:00,014XX N SEDGWICK ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,1821,18,27,8,08A,1173383.0,1909988.0,2025,2025-04-29T15:46:54.000,41.908430535,-87.638509526,"
,  
(41.908430535, -87.638509526)"
13812862,JJ226508,2025-04-21 17:25:00,098XX S HOXIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,431,4,7,51,08B,1195081.0,1840314.0,2025,2025-04-29T15:46:54.000,41.71673178,-87.561103493,"
,  
(41.71673178, -87.561103493)"
13812908,JJ226510,2025-04-21 17:23:00,064XX W IRVING PARK RD,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,1632,16,38,17,06,1132714.0,1925900.0,2025,2025-04-29T15:46:54.000,41.952901742,-87.787536961,"
,  
(41.952901742, -87.787536961)"
13812683,JJ226516,2025-04-21 17:21:00,019XX W 33RD ST,0860,THEFT,RETAIL THEFT,APPLIANCE STORE,False,False,912,9,12,59,06,1163830.0,1882804.0,2025,2025-04-29T15:46:54.000,41.834042232,-87.674368991,"
,  
(41.834042232, -87.674368991)"
13812601,JJ226486,2025-04-21 17:20:00,019XX W 95TH ST,1330,CRIMINAL TRESPASS,TO LAND,LIBRARY,False,False,2221,22,19,72,26,1164823.0,1841647.0,2025,2025-04-29T15:46:54.000,41.721081054,-87.671886997,"
,  
(41.721081054, -87.671886997)"
13812588,JJ226493,2025-04-21 17:14:00,039XX W ROOSEVELT RD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,False,1132,11,24,29,15,1150118.0,1894416.0,2025,2025-04-29T15:46:54.000,41.866184642,-87.724379838,"
,  
(41.866184642, -87.724379838)"
13812731,JJ226488,2025-04-21 17:14:00,074XX S STONY ISLAND AVE,0810,THEFT,OVER $500,RESTAURANT,False,False,324,3,8,43,06,1188106.0,1855819.0,2025,2025-04-29T15:46:54.000,41.75944789,-87.586156305,"
,  
(41.75944789, -87.586156305)"
28672,JJ226475,2025-04-21 17:06:00,049XX W HUBBARD ST,0110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,False,False,1532,15,37,25,01A,1143291.0,1902558.0,2025,2025-04-29T15:46:54.000,41.888657457,-87.7492392,"
,  
(41.888657457, -87.7492392)"
13812884,JJ226468,2025-04-21 17:05:00,034XX S RHODES AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,211,2,4,35,08B,1180461.0,1882209.0,2025,2025-04-29T15:46:54.000,41.832043206,-87.613364699,"
,  
(41.832043206, -87.613364699)"
13812568,JJ226447,2025-04-21 17:02:00,0000X E 119TH ST,0870,THEFT,POCKET-PICKING,ALLEY,False,False,532,5,9,53,06,1178630.0,1826072.0,2025,2025-04-29T15:46:54.000,41.678038836,-87.621786325,"
,  
(41.678038836, -87.621786325)"
